Date,South
1960-01-01,0.714285999714286
1960-02-01,0.714285999714286
1960-03-01,0.714285999714286
1960-04-01,0.714285999714286
1960-05-01,0.714285999714286
1960-06-01,0.714285999714286
1960-07-01,0.714285999714286
1960-08-01,0.714285999714286
1960-09-01,0.714285999714286
1960-10-01,0.714285999714286
1960-11-01,0.714285999714286
1960-12-01,0.714285999714286
1961-01-01,0.714285999714286
1961-02-01,0.714285999714286
1961-03-01,0.714285999714286
1961-04-01,0.714285999714286
1961-05-01,0.714285999714286
1961-06-01,0.714285999714286
1961-07-01,0.714285999714286
1961-08-01,0.714285999714286
1961-09-01,0.714285999714286
1961-10-01,0.714285999714286
1961-11-01,0.714285999714286
1961-12-01,0.714285999714286
1962-01-01,0.714285999714286
1962-02-01,0.714285999714286
1962-03-01,0.714285999714286
1962-04-01,0.714285999714286
1962-05-01,0.714285999714286
1962-06-01,0.714285999714286
1962-07-01,0.714285999714286
1962-08-01,0.714285999714286
1962-09-01,0.714285999714286
1962-10-01,0.714285999714286
1962-11-01,0.714285999714286
1962-12-01,0.714285999714286
1963-01-01,0.714285999714286
1963-02-01,0.714285999714286
1963-03-01,0.714285999714286
1963-04-01,0.714285999714286
1963-05-01,0.714285999714286
1963-06-01,0.714285999714286
1963-07-01,0.714285999714286
1963-08-01,0.714285999714286
1963-09-01,0.714285999714286
1963-10-01,0.714285999714286
1963-11-01,0.714285999714286
1963-12-01,0.714285999714286
1964-01-01,0.714285999714286
1964-02-01,0.714285999714286
1964-03-01,0.714285999714286
1964-04-01,0.714285999714286
1964-05-01,0.714285999714286
1964-06-01,0.714285999714286
1964-07-01,0.714285999714286
1964-08-01,0.714285999714286
1964-09-01,0.714285999714286
1964-10-01,0.714285999714286
1964-11-01,0.714285999714286
1964-12-01,0.714285999714286
1965-01-01,0.714285999714286
1965-02-01,0.714285999714286
1965-03-01,0.714285999714286
1965-04-01,0.714285999714286
1965-05-01,0.714285999714286
1965-06-01,0.714285999714286
1965-07-01,0.714285999714286
1965-08-01,0.714285999714286
1965-09-01,0.714285999714286
1965-10-01,0.714285999714286
1965-11-01,0.714285999714286
1965-12-01,0.714285999714286
1966-01-01,0.714285999714286
1966-02-01,0.714285999714286
1966-03-01,0.714285999714286
1966-04-01,0.714285999714286
1966-05-01,0.714285999714286
1966-06-01,0.714285999714286
1966-07-01,0.714285999714286
1966-08-01,0.714285999714286
1966-09-01,0.714285999714286
1966-10-01,0.714285999714286
1966-11-01,0.714285999714286
1966-12-01,0.714285999714286
1967-01-01,0.714285999714286
1967-02-01,0.714285999714286
1967-03-01,0.714285999714286
1967-04-01,0.714285999714286
1967-05-01,0.714285999714286
1967-06-01,0.714285999714286
1967-07-01,0.714285999714286
1967-08-01,0.714285999714286
1967-09-01,0.714285999714286
1967-10-01,0.714285999714286
1967-11-01,0.714285999714286
1967-12-01,0.714285999714286
1968-01-01,0.714285999714286
1968-02-01,0.714285999714286
1968-03-01,0.714285999714286
1968-04-01,0.714285999714286
1968-05-01,0.714285999714286
1968-06-01,0.714285999714286
1968-07-01,0.714285999714286
1968-08-01,0.714285999714286
1968-09-01,0.714285999714286
1968-10-01,0.714285999714286
1968-11-01,0.714285999714286
1968-12-01,0.714285999714286
1969-01-01,0.714285999714286
1969-02-01,0.714285999714286
1969-03-01,0.714285999714286
1969-04-01,0.714285999714286
1969-05-01,0.714285999714286
1969-06-01,0.714285999714286
1969-07-01,0.714285999714286
1969-08-01,0.714285999714286
1969-09-01,0.714285999714286
1969-10-01,0.714285999714286
1969-11-01,0.714285999714286
1969-12-01,0.714285999714286
1970-01-01,0.714285999714286
1970-02-01,0.714285999714286
1970-03-01,0.714285999714286
1970-04-01,0.714285999714286
1970-05-01,0.714285999714286
1970-06-01,0.714285999714286
1970-07-01,0.714285999714286
1970-08-01,0.714285999714286
1970-09-01,0.714285999714286
1970-10-01,0.714285999714286
1970-11-01,0.714285999714286
1970-12-01,0.714285999714286
1971-01-01,0.714285999714286
1971-02-01,0.714285999714286
1971-03-01,0.714285999714286
1971-04-01,0.714285999714286
1971-05-01,0.714285999714286
1971-06-01,0.714285999714286
1971-07-01,0.714285999714286
1971-08-01,0.714285999714286
1971-09-01,0.714285999714286
1971-10-01,0.714285999714286
1971-11-01,0.714285999714286
1971-12-01,0.725456999
1972-01-01,0.750003223466674
1972-02-01,0.750003223466674
1972-03-01,0.750003223466674
1972-04-01,0.750003223466674
1972-05-01,0.750003223466674
1972-06-01,0.752864650560029
1972-07-01,0.799756874549942
1972-08-01,0.797460885179557
1972-09-01,0.799980801100758
1972-10-01,0.758835232022211
1972-11-01,0.782894142803229
1972-12-01,0.782894142803229
1973-01-01,0.782894142803229
1973-02-01,0.731072445088523
1973-03-01,0.704601483569944
1973-04-01,0.704601483569944
1973-05-01,0.704601483569944
1973-06-01,0.672757363781944
1973-07-01,0.671163462311597
1973-08-01,0.671163462311597
1973-09-01,0.671163462311597
1973-10-01,0.671163462311597
1973-11-01,0.671163462311597
1973-12-01,0.671163462311597
1974-01-01,0.671163462311597
1974-02-01,0.671163462311597
1974-03-01,0.671163462311597
1974-04-01,0.671163462311597
1974-05-01,0.671163462311597
1974-06-01,0.670039197741994
1974-07-01,0.666688890074128
1974-08-01,0.679430909132524
1974-09-01,0.699300699789721
1974-10-01,0.699300699789721
1974-11-01,0.693514942260384
1974-12-01,0.689631392496556
1975-01-01,0.687483672735418
1975-02-01,0.678200598632884
1975-03-01,0.671163462311597
1975-04-01,0.67901569930402
1975-05-01,0.680272109306308
1975-06-01,0.68337285553045
1975-07-01,0.714285714795918
1975-08-01,0.714285714795918
1975-09-01,0.757317581701176
1975-10-01,0.869565218147448
1975-11-01,0.869565218147448
1975-12-01,0.869565218147448
1976-01-01,0.869565218147448
1976-02-01,0.869565218147448
1976-03-01,0.869565218147448
1976-04-01,0.869565218147448
1976-05-01,0.869565218147448
1976-06-01,0.869565218147448
1976-07-01,0.869565218147448
1976-08-01,0.869565218147448
1976-09-01,0.869565218147448
1976-10-01,0.869565218147448
1976-11-01,0.869565218147448
1976-12-01,0.869565218147448
1977-01-01,0.869565218147448
1977-02-01,0.869565218147448
1977-03-01,0.869565218147448
1977-04-01,0.869565218147448
1977-05-01,0.869565218147448
1977-06-01,0.869565218147448
1977-07-01,0.869565218147448
1977-08-01,0.869565218147448
1977-09-01,0.869565218147448
1977-10-01,0.869565218147448
1977-11-01,0.869565218147448
1977-12-01,0.869565218147448
1978-01-01,0.869565218147448
1978-02-01,0.869565218147448
1978-03-01,0.869565218147448
1978-04-01,0.869565218147448
1978-05-01,0.869565218147448
1978-06-01,0.869565218147448
1978-07-01,0.869565218147448
1978-08-01,0.869565218147448
1978-09-01,0.869565218147448
1978-10-01,0.869565218147448
1978-11-01,0.869565218147448
1978-12-01,0.869565218147448
1979-01-01,0.869565218147448
1979-02-01,0.855739445186243
1979-03-01,0.84367538816971
1979-04-01,0.847120215547299
1979-05-01,0.845615905058995
1979-06-01,0.84485147582445
1979-07-01,0.843561517435203
1979-08-01,0.837387686077917
1979-09-01,0.832258333679213
1979-10-01,0.827478920659235
1979-11-01,0.829538196774372
1979-12-01,0.827478920659235
1980-01-01,0.821274289861594
1980-02-01,0.813749105538172
1980-03-01,0.808852077786376
1980-04-01,0.806328063285729
1980-05-01,0.790101607690929
1980-06-01,0.7750015500031
1980-07-01,0.764502615183406
1980-08-01,0.760103678719456
1980-09-01,0.753102784035051
1980-10-01,0.75030012061097
1980-11-01,0.750300120048019
1980-12-01,0.752388834549695
1981-01-01,0.748402161945548
1981-02-01,0.772618404367317
1981-03-01,0.790201502007271
1981-04-01,0.810110174983798
1981-05-01,0.836820083682008
1981-06-01,0.868130914895504
1981-07-01,0.920725531718995
1981-08-01,0.950209045990118
1981-09-01,0.946611132146914
1981-10-01,0.95534707759329
1981-11-01,0.962371283767078
1981-12-01,0.9694
1982-01-01,0.9661
1982-02-01,0.98
1982-03-01,1.019599999
1982-04-01,1.0524
1982-05-01,1.0623
1982-06-01,1.1149
1982-07-01,1.147899999
1982-08-01,1.1511
1982-09-01,1.1506
1982-10-01,1.159299999
1982-11-01,1.14009
1982-12-01,1.0855
1983-01-01,1.065199999
1983-02-01,1.0972
1983-03-01,1.0896
1983-04-01,1.092799999
1983-05-01,1.082999999
1983-06-01,1.0904
1983-07-01,1.096
1983-08-01,1.1153
1983-09-01,1.1128
1983-10-01,1.1232
1983-11-01,1.1876
1983-12-01,1.2161
1984-01-01,1.2547
1984-02-01,1.22999
1984-03-01,1.2158
1984-04-01,1.2461
1984-05-01,1.27616
1984-06-01,1.3055
1984-07-01,1.49276
1984-08-01,1.57257
1984-09-01,1.659199999
1984-10-01,1.76398
1984-11-01,1.797999999
1984-12-01,1.888569999
1985-01-01,2.164449999
1985-02-01,1.967799999
1985-03-01,1.99301
1985-04-01,1.93269
1985-05-01,1.990399999
1985-06-01,1.975409999
1985-07-01,1.951979999
1985-08-01,2.34742
1985-09-01,2.48818
1985-10-01,2.596059999
1985-11-01,2.656159999
1985-12-01,2.68054
1986-01-01,2.355689999
1986-02-01,2.086009999
1986-03-01,2.027419999
1986-04-01,2.04773
1986-05-01,2.19464
1986-06-01,2.53237
1986-07-01,2.5484
1986-08-01,2.5987
1986-09-01,2.31393
1986-10-01,2.2452
1986-11-01,2.2507
1986-12-01,2.21959
1987-01-01,2.08838
1987-02-01,2.07866
1987-03-01,2.07034
1987-04-01,2.01418
1987-05-01,2.00359
1987-06-01,2.02324
1987-07-01,2.05972
1987-08-01,2.07419
1987-09-01,2.04441
1987-10-01,2.04805
1987-11-01,1.97892
1987-12-01,1.94872
1988-01-01,1.97306
1988-02-01,2.0479
1988-03-01,2.1313
1988-04-01,2.14462
1988-05-01,2.20977
1988-06-01,2.27093
1988-07-01,2.39446
1988-08-01,2.4515
1988-09-01,2.45459
1988-10-01,2.46599
1988-11-01,2.3946
1988-12-01,2.34289
1989-01-01,2.38695
1989-02-01,2.45677
1989-03-01,2.53597
1989-04-01,2.54354
1989-05-01,2.6788
1989-06-01,2.7847
1989-07-01,2.69585
1989-08-01,2.72706
1989-09-01,2.78894
1989-10-01,2.67071
1989-11-01,2.62937
1989-12-01,2.57347
1990-01-01,2.55552
1990-02-01,2.54415
1990-03-01,2.6139
1990-04-01,2.65531
1990-05-01,2.64436
1990-06-01,2.66437
1990-07-01,2.62734
1990-08-01,2.574
1990-09-01,2.57105
1990-10-01,2.54397
1990-11-01,2.52394
1990-12-01,2.52994
1991-01-01,2.5627
1991-02-01,2.53897
1991-03-01,2.65183
1991-04-01,2.73905
1991-05-01,2.79413
1991-06-01,2.86528
1991-07-01,2.88014
1991-08-01,2.87161
1991-09-01,2.83607
1991-10-01,2.83102
1991-11-01,2.79534
1991-12-01,2.76964
1992-01-01,2.78169
1992-02-01,2.81779
1992-03-01,2.881
1992-04-01,2.87717
1992-05-01,2.84867
1992-06-01,2.80721
1992-07-01,2.75448
1992-08-01,2.76348
1992-09-01,2.79836
1992-10-01,2.8851
1992-11-01,2.99555
1992-12-01,3.01367
1993-01-01,3.06946
1993-02-01,3.12266
1993-03-01,3.1786
1993-04-01,3.167
1993-05-01,3.175925
1993-06-01,3.242039
1993-07-01,3.349335
1993-08-01,3.36461
1993-09-01,3.40889
1993-10-01,3.39272
1993-11-01,3.36507
1993-12-01,3.37659
1994-01-01,3.40964
1994-02-01,3.4497
1994-03-01,3.45511
1994-04-01,3.58565
1994-05-01,3.63256
1994-06-01,3.62973
1994-07-01,3.66774
1994-08-01,3.59791
1994-09-01,3.55618
1994-10-01,3.54042
1994-11-01,3.52486
1994-12-01,3.56008
1995-01-01,3.53898
1995-02-01,3.56015
1995-03-01,3.59823
1995-04-01,3.60115
1995-05-01,3.65873
1995-06-01,3.6619
1995-07-01,3.63974
1995-08-01,3.64232
1995-09-01,3.66203
1995-10-01,3.65052
1995-11-01,3.64783
1995-12-01,3.66344
1996-01-01,3.64164
1996-02-01,3.74607
1996-03-01,3.92755
1996-04-01,4.21705
1996-05-01,4.3756
1996-06-01,4.35225
1996-07-01,4.39252
1996-08-01,4.52471
1996-09-01,4.49925
1996-10-01,4.57665
1996-11-01,4.65457
1996-12-01,4.68433
1997-01-01,4.64152
1997-02-01,4.45593
1997-03-01,4.43522
1997-04-01,4.44336
1997-05-01,4.4674
1997-06-01,4.49967
1997-07-01,4.55893
1997-08-01,4.68362
1997-09-01,4.69007
1997-10-01,4.71202
1997-11-01,4.83827
1997-12-01,4.86953
1998-01-01,4.94193
1998-02-01,4.934
1998-03-01,4.97482
1998-04-01,5.04522
1998-05-01,5.09523
1998-06-01,5.38055
1998-07-01,6.22459
1998-08-01,6.29395
1998-09-01,6.11174
1998-10-01,5.79407
1998-11-01,5.65112
1998-12-01,5.89219
1999-01-01,5.9838
1999-02-01,6.06771
1999-03-01,6.20469
1999-04-01,6.12
1999-05-01,6.18717
1999-06-01,6.07893
1999-07-01,6.10855
1999-08-01,6.12855
1999-09-01,6.05645
1999-10-01,6.096
1999-11-01,6.13641
1999-12-01,6.14555
2000-01-01,6.12439
2000-02-01,6.31876
2000-03-01,6.46369
2000-04-01,6.6195
2000-05-01,7.03559
2000-06-01,6.91898
2000-07-01,6.88326
2000-08-01,6.95412
2000-09-01,7.1625
2000-10-01,7.47726
2000-11-01,7.67721
2000-12-01,7.64268
2001-01-01,7.78307
2001-02-01,7.81555
2001-03-01,7.87869
2001-04-01,8.08213
2001-05-01,7.97279
2001-06-01,8.05355
2001-07-01,8.15002
2001-08-01,8.31388
2001-09-01,8.63656
2001-10-01,9.2751
2001-11-01,9.75383
2001-12-01,11.595
2002-01-01,11.58786
2002-02-01,11.4786
2002-03-01,11.51097
2002-04-01,11.05925
2002-05-01,10.17727
2002-06-01,10.12834
2002-07-01,10.13105
2002-08-01,10.5842
2002-09-01,10.59582
2002-10-01,10.3286
2002-11-01,9.9585
2002-12-01,8.9485
2003-01-01,8.69182
2003-02-01,8.292
2003-03-01,8.03775
2003-04-01,7.72417
2003-05-01,7.69211
2003-06-01,7.9025
2003-07-01,7.54783
2003-08-01,7.39667
2003-09-01,7.3105
2003-10-01,6.95237
2003-11-01,6.72868
2003-12-01,6.50059
2004-01-01,6.97525
2004-02-01,6.76675
2004-03-01,6.64075
2004-04-01,6.58779
2004-05-01,6.826
2004-06-01,6.4185
2004-07-01,6.12071
2004-08-01,6.45778
2004-09-01,6.56406
2004-10-01,6.36214
2004-11-01,6.08658
2004-12-01,5.71
2005-01-01,5.915
2005-02-01,6.04429
2005-03-01,5.965
2005-04-01,6.16206
2005-05-01,6.35133
2005-06-01,6.74712
2005-07-01,6.70533
2005-08-01,6.455
2005-09-01,6.35143
2005-10-01,6.5925
2005-11-01,6.67645
2005-12-01,6.34643
2006-01-01,6.09639
2006-02-01,6.10733
2006-03-01,6.22808
2006-04-01,6.06231
2006-05-01,6.31342
2006-06-01,6.99639
2006-07-01,7.07788
2006-08-01,6.96029
2006-09-01,7.455
2006-10-01,7.65975
2006-11-01,7.26147
2006-12-01,7.04028
2007-01-01,7.16694
2007-02-01,7.17472
2007-03-01,7.34905
2007-04-01,7.10267
2007-05-01,7.00222
2007-06-01,7.167
2007-07-01,6.9725
2007-08-01,7.23
2007-09-01,7.1175
2007-10-01,6.76091
2007-11-01,6.69472
2007-12-01,6.80615
2008-01-01,7.0131
2008-02-01,7.66325
2008-03-01,7.97056
2008-04-01,7.785
2008-05-01,7.621
2008-06-01,7.92
2008-07-01,7.62568
2008-08-01,7.6614
2008-09-01,8.05714
2008-10-01,9.7448
2008-11-01,10.0985
2008-12-01,9.97425
2009-01-01,9.8993
2009-02-01,10.0063
2009-03-01,10.471
2009-04-01,8.99633333333
2009-05-01,8.37861111111111
2009-06-01,8.04625
2009-07-01,7.95129545454546
2009-08-01,7.935
2009-09-01,7.52119047619047
2009-10-01,7.48309523809524
2009-11-01,7.51714285714286
2009-12-01,7.47857142857143
2010-01-01,7.4555
2010-02-01,7.66525
2010-03-01,7.41119047619048
2010-04-01,7.35210526315789
2010-05-01,7.651
2010-06-01,7.63309523809524
2010-07-01,7.52857142857143
2010-08-01,7.2997619047619
2010-09-01,7.12625
2010-10-01,6.90921052631579
2010-11-01,6.98305238095238
2010-12-01,6.83967631578947
2011-01-01,6.9231225
2011-02-01,7.173046875
2011-03-01,6.9188380952381
2011-04-01,6.737221875
2011-05-01,6.86783611111111
2011-06-01,6.7972
2011-07-01,6.798615
2011-08-01,7.0684
2011-09-01,7.5702
2011-10-01,7.9690025
2011-11-01,8.13348157894737
2011-12-01,8.17662105263158
2012-01-01,8.006665
2012-02-01,7.65891
2012-03-01,7.61069285714286
2012-04-01,7.83351388888889
2012-05-01,8.1533
2012-06-01,8.38894761904762
2012-07-01,8.24854
2012-08-01,8.27611818181818
2012-09-01,8.27497222222222
2012-10-01,8.6290275
2012-11-01,8.7944675
2012-12-01,8.64446875
2013-01-01,8.79497380952381
2013-02-01,8.89311315789474
2013-03-01,9.19231388888889
2013-04-01,9.1110825
2013-05-01,9.36957857142857
2013-06-01,10.0253705882353
2013-07-01,9.9043325
2013-08-01,10.0935476190476
2013-09-01,9.97582894736842
2013-10-01,9.91449285714286
2013-11-01,10.2035736842105
2013-12-01,10.3824647058824
2014-01-01,10.8935775
2014-02-01,10.9810447368421
2014-03-01,10.7458277777778
2014-04-01,10.5501263157895
2014-05-01,10.4097861111111
2014-06-01,10.6711875
2014-07-01,10.7041
2014-08-01,10.6628857142857
2014-09-01,10.97778
2014-10-01,11.0701
2014-11-01,11.1049222222222
2014-12-01,11.4605289473684
2015-01-01,11.5728947368421
2015-02-01,11.5825277777778
2015-03-01,12.0681795454545
2015-04-01,12.0057842105263
2015-05-01,11.9683289473684
2015-06-01,12.3010523809524
2015-07-01,12.4601431818182
2015-08-01,12.92008
